OrderDate,StockDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderLineItem,OrderQuantity
19-12-2021,28-09-2021,SO60359,362,11886,4,1,1
19-12-2021,24-11-2021,SO60353,528,20916,8,1,2
19-12-2021,03-12-2021,SO60353,220,20916,8,3,1
19-12-2021,27-11-2021,SO60353,229,20916,8,4,1
19-12-2021,27-09-2021,SO60353,536,20916,8,2,1
19-12-2021,23-11-2021,SO60321,352,14186,7,1,1
19-12-2021,23-11-2021,SO60321,483,14186,7,2,1
19-12-2021,11-09-2021,SO60324,479,12920,1,1,3
19-12-2021,09-11-2021,SO60324,477,12920,1,2,2
19-12-2021,29-11-2021,SO60324,214,12920,1,3,1
19-12-2021,17-11-2021,SO60354,480,26833,10,2,2
19-12-2021,15-10-2021,SO60354,529,26833,10,1,2
19-12-2021,05-10-2021,SO60371,215,25400,4,2,1
19-12-2021,06-09-2021,SO60371,232,25400,4,3,1
19-12-2021,14-11-2021,SO60371,563,25400,4,1,1
19-12-2021,29-10-2021,SO60326,528,14223,9,2,3
19-12-2021,07-09-2021,SO60326,485,14223,9,3,2
19-12-2021,06-09-2021,SO60326,535,14223,9,1,2
19-12-2021,14-11-2021,SO60326,488,14223,9,4,1
19-12-2021,21-08-2021,SO60335,479,12655,7,2,2
19-12-2021,01-09-2021,SO60335,371,12655,7,1,1
19-12-2021,04-09-2021,SO60335,477,12655,7,3,1
19-12-2021,29-10-2021,SO60319,478,12609,10,2,2
19-12-2021,14-09-2021,SO60319,358,12609,10,1,1
19-12-2021,23-09-2021,SO60373,539,17480,4,2,2
19-12-2021,28-08-2021,SO60373,582,17480,4,1,1
19-12-2021,17-09-2021,SO60367,223,25035,9,3,1
19-12-2021,05-11-2021,SO60367,387,25035,9,1,1
19-12-2021,30-10-2021,SO60367,489,25035,9,2,1
19-12-2021,02-10-2021,SO60381,480,27498,9,4,2
19-12-2021,07-11-2021,SO60381,538,27498,9,3,2
19-12-2021,24-09-2021,SO60381,529,27498,9,2,1
19-12-2021,21-10-2021,SO60381,606,27498,9,1,1
19-12-2021,07-11-2021,SO60327,464,22842,9,4,2
19-12-2021,25-08-2021,SO60327,485,22842,9,3,2
19-12-2021,30-08-2021,SO60327,528,22842,9,2,2
19-12-2021,16-11-2021,SO60327,537,22842,9,1,1
19-12-2021,27-09-2021,SO60375,223,24011,10,3,2
19-12-2021,21-09-2021,SO60375,232,24011,10,2,1
19-12-2021,31-08-2021,SO60375,385,24011,10,1,1
19-12-2021,18-11-2021,SO60374,529,24034,10,3,2
19-12-2021,07-10-2021,SO60374,539,24034,10,2,2
19-12-2021,13-09-2021,SO60374,387,24034,10,1,1
19-12-2021,01-11-2021,SO60374,488,24034,10,4,1
19-12-2021,07-09-2021,SO60328,484,17313,9,3,3
19-12-2021,01-10-2021,SO60328,536,17313,9,1,3
19-12-2021,29-10-2021,SO60328,528,17313,9,2,2
19-12-2021,28-10-2021,SO60378,569,28488,9,1,1
19-12-2021,05-09-2021,SO60377,484,14214,9,4,2
19-12-2021,12-10-2021,SO60377,530,14214,9,2,2
19-12-2021,26-09-2021,SO60377,541,14214,9,3,2
19-12-2021,07-10-2021,SO60377,486,14214,9,5,1
19-12-2021,05-09-2021,SO60377,560,14214,9,1,1
19-12-2021,22-11-2021,SO60352,477,21010,8,1,2
19-12-2021,15-09-2021,SO60337,480,11330,6,1,2
19-12-2021,28-10-2021,SO60369,385,25126,9,1,1
19-12-2021,08-09-2021,SO60369,488,25126,9,2,1
19-12-2021,23-11-2021,SO60323,485,14790,7,3,2
19-12-2021,29-08-2021,SO60323,360,14790,7,1,1
19-12-2021,14-09-2021,SO60323,471,14790,7,2,1
19-12-2021,24-09-2021,SO60348,485,13476,4,1,3
19-12-2021,06-10-2021,SO60348,489,13476,4,2,1
19-12-2021,30-09-2021,SO60336,462,24847,10,4,2
19-12-2021,12-11-2021,SO60336,220,24847,10,2,1
19-12-2021,23-10-2021,SO60336,229,24847,10,3,1
19-12-2021,26-08-2021,SO60336,377,24847,10,1,1
19-12-2021,06-11-2021,SO60322,223,13602,10,5,2
19-12-2021,05-09-2021,SO60322,478,13602,10,3,2
19-12-2021,13-09-2021,SO60322,220,13602,10,4,1
19-12-2021,18-11-2021,SO60322,356,13602,10,1,1
19-12-2021,12-11-2021,SO60322,477,13602,10,2,1
19-12-2021,29-08-2021,SO60345,477,23893,6,1,2
19-12-2021,22-11-2021,SO60345,491,23893,6,2,1
20-12-2021,12-10-2021,SO60392,223,21011,10,3,2
20-12-2021,04-09-2021,SO60392,215,21011,10,2,1
20-12-2021,02-11-2021,SO60392,582,21011,10,1,1
20-12-2021,22-09-2021,SO60419,480,11812,1,2,2
20-12-2021,08-10-2021,SO60419,354,11812,1,1,1
20-12-2021,03-12-2021,SO60399,477,17174,4,1,3
20-12-2021,06-09-2021,SO60396,480,26118,4,2,2
20-12-2021,10-11-2021,SO60396,484,26118,4,3,2
20-12-2021,02-11-2021,SO60396,535,26118,4,1,1
20-12-2021,01-10-2021,SO60438,530,25767,1,3,2
20-12-2021,27-09-2021,SO60438,541,25767,1,2,2
20-12-2021,25-10-2021,SO60438,220,25767,1,4,1
20-12-2021,01-12-2021,SO60438,576,25767,1,1,1
20-12-2021,29-11-2021,SO60383,481,16700,9,2,2
20-12-2021,14-11-2021,SO60383,536,16700,9,1,2
20-12-2021,26-09-2021,SO60427,220,23409,9,2,1
20-12-2021,25-08-2021,SO60427,583,23409,9,1,1
20-12-2021,01-09-2021,SO60424,214,19197,8,2,1
20-12-2021,13-09-2021,SO60424,578,19197,8,1,1
20-12-2021,01-10-2021,SO60443,387,19536,6,1,1
20-12-2021,07-11-2021,SO60432,387,16928,9,1,1
20-12-2021,07-11-2021,SO60384,477,18258,9,3,3
20-12-2021,07-09-2021,SO60384,485,18258,9,1,3
20-12-2021,19-09-2021,SO60384,478,18258,9,2,1
20-12-2021,17-10-2021,SO60406,537,13695,7,1,1
20-12-2021,22-08-2021,SO60433,215,27348,9,2,1
20-12-2021,03-11-2021,SO60433,462,27348,9,3,1
20-12-2021,23-11-2021,SO60433,606,27348,9,1,1
20-12-2021,05-09-2021,SO60440,479,23166,4,2,2
20-12-2021,10-10-2021,SO60440,484,23166,4,3,2
20-12-2021,22-09-2021,SO60440,606,23166,4,1,1
20-12-2021,29-10-2021,SO60388,220,15222,9,1,1
20-12-2021,05-09-2021,SO60403,485,15634,10,1,2
20-12-2021,13-10-2021,SO60431,480,25119,9,3,2
20-12-2021,14-11-2021,SO60431,539,25119,9,2,2
20-12-2021,18-10-2021,SO60431,381,25119,9,1,1
20-12-2021,31-10-2021,SO60405,528,13781,7,2,2
20-12-2021,20-09-2021,SO60405,537,13781,7,1,1
20-12-2021,23-09-2021,SO60446,462,20831,8,4,3
20-12-2021,27-10-2021,SO60446,215,20831,8,2,1
20-12-2021,25-09-2021,SO60446,229,20831,8,3,1
20-12-2021,26-09-2021,SO60446,385,20831,8,1,1
20-12-2021,09-11-2021,SO60413,528,11926,1,2,2
20-12-2021,04-10-2021,SO60413,537,11926,1,1,1
20-12-2021,29-08-2021,SO60420,478,12781,6,2,2
20-12-2021,24-08-2021,SO60420,354,12781,6,1,1
20-12-2021,17-09-2021,SO60435,528,16160,9,3,2
20-12-2021,18-09-2021,SO60435,535,16160,9,2,2
20-12-2021,24-08-2021,SO60435,593,16160,9,1,1
20-12-2021,10-09-2021,SO60397,464,26498,1,4,2
20-12-2021,25-08-2021,SO60397,528,26498,1,2,2
20-12-2021,14-10-2021,SO60397,535,26498,1,1,2
20-12-2021,02-10-2021,SO60397,215,26498,1,3,1
20-12-2021,20-10-2021,SO60386,530,23095,9,1,2
20-12-2021,23-08-2021,SO60425,223,26954,8,2,2
20-12-2021,21-11-2021,SO60425,560,26954,8,1,1
20-12-2021,18-11-2021,SO60448,477,22652,8,3,3
20-12-2021,10-11-2021,SO60448,479,22652,8,2,1
20-12-2021,12-09-2021,SO60448,605,22652,8,1,1
20-12-2021,21-09-2021,SO60429,220,19964,9,2,1
20-12-2021,19-09-2021,SO60429,377,19964,9,1,1
20-12-2021,26-11-2021,SO60395,529,11200,6,1,2
20-12-2021,20-11-2021,SO60402,485,20085,6,1,3
20-12-2021,23-10-2021,SO60402,484,20085,6,2,2
20-12-2021,29-10-2021,SO60421,528,11780,1,3,2
20-12-2021,23-08-2021,SO60421,215,11780,1,4,1
20-12-2021,20-11-2021,SO60421,354,11780,1,1,1
20-12-2021,24-08-2021,SO60421,537,11780,1,2,1
20-12-2021,04-10-2021,SO60393,479,16432,7,2,2
20-12-2021,20-09-2021,SO60393,375,16432,7,1,1
20-12-2021,16-09-2021,SO60430,385,16529,9,1,1
20-12-2021,25-08-2021,SO60430,490,16529,9,2,1
20-12-2021,05-12-2021,SO60422,480,11954,4,3,2
20-12-2021,21-10-2021,SO60422,362,11954,4,1,1
20-12-2021,10-10-2021,SO60422,537,11954,4,2,1
20-12-2021,06-11-2021,SO60436,235,23511,6,2,1
20-12-2021,14-10-2021,SO60436,578,23511,6,1,1
20-12-2021,10-11-2021,SO60398,480,22759,1,3,2
20-12-2021,22-09-2021,SO60398,528,22759,1,2,2
20-12-2021,11-09-2021,SO60398,536,22759,1,1,2
20-12-2021,23-10-2021,SO60444,466,20281,1,3,2
20-12-2021,02-10-2021,SO60444,215,20281,1,2,1
20-12-2021,07-10-2021,SO60444,389,20281,1,1,1
20-12-2021,12-09-2021,SO60382,480,17292,9,2,3
20-12-2021,04-09-2021,SO60382,484,17292,9,3,2
20-12-2021,21-11-2021,SO60382,536,17292,9,1,2
20-12-2021,03-12-2021,SO60408,480,27847,10,2,2
20-12-2021,26-08-2021,SO60408,538,27847,10,1,2
20-12-2021,12-10-2021,SO60390,529,16682,9,1,2
20-12-2021,06-10-2021,SO60390,540,16682,9,2,1
20-12-2021,13-10-2021,SO60428,214,13526,9,2,1
20-12-2021,11-11-2021,SO60428,373,13526,9,1,1
20-12-2021,23-10-2021,SO60385,485,17330,9,1,2
20-12-2021,27-09-2021,SO60394,223,29057,4,1,2
20-12-2021,27-10-2021,SO60437,214,24640,4,2,1
20-12-2021,07-10-2021,SO60437,561,24640,4,1,1
20-12-2021,23-11-2021,SO60410,538,27905,10,1,2
20-12-2021,08-09-2021,SO60391,223,17784,8,2,3
20-12-2021,06-09-2021,SO60391,580,17784,8,1,1
20-12-2021,28-11-2021,SO60387,481,16174,9,3,2
20-12-2021,30-10-2021,SO60387,529,16174,9,1,2
20-12-2021,24-09-2021,SO60387,214,16174,9,2,1
20-12-2021,03-10-2021,SO60451,215,11454,9,2,1
20-12-2021,07-11-2021,SO60451,573,11454,9,1,1
20-12-2021,04-12-2021,SO60389,530,19572,9,2,3
20-12-2021,11-10-2021,SO60389,464,19572,9,3,2
20-12-2021,26-08-2021,SO60389,541,19572,9,1,2
20-12-2021,24-10-2021,SO60401,478,25173,6,3,2
20-12-2021,29-09-2021,SO60401,485,25173,6,2,2
20-12-2021,20-11-2021,SO60401,528,25173,6,1,2
20-12-2021,22-09-2021,SO60416,485,16083,6,2,2
20-12-2021,01-10-2021,SO60416,597,16083,6,1,1
20-12-2021,04-10-2021,SO60442,604,23148,1,1,1
20-12-2021,05-12-2021,SO60449,223,29477,10,2,2
20-12-2021,13-10-2021,SO60449,220,29477,10,3,1
20-12-2021,30-10-2021,SO60449,575,29477,10,1,1
20-12-2021,27-10-2021,SO60400,477,16672,1,1,2
20-12-2021,27-08-2021,SO60400,480,16672,1,2,2
20-12-2021,13-09-2021,SO60404,472,12753,7,2,1
20-12-2021,04-09-2021,SO60404,474,12753,7,1,1
20-12-2021,01-12-2021,SO60407,462,16599,10,3,2
20-12-2021,24-10-2021,SO60407,235,16599,10,2,1
20-12-2021,21-11-2021,SO60407,476,16599,10,1,1
20-12-2021,17-11-2021,SO60447,477,22440,7,2,2
20-12-2021,04-11-2021,SO60447,479,22440,7,3,2
20-12-2021,22-10-2021,SO60447,604,22440,7,1,1
20-12-2021,01-09-2021,SO60426,477,19950,9,3,3
20-12-2021,10-10-2021,SO60426,479,19950,9,2,3
20-12-2021,19-10-2021,SO60426,484,19950,9,5,2
20-12-2021,14-10-2021,SO60426,373,19950,9,1,1
20-12-2021,02-12-2021,SO60426,487,19950,9,4,1
20-12-2021,11-11-2021,SO60434,215,11124,9,2,1
20-12-2021,04-10-2021,SO60434,563,11124,9,1,1
20-12-2021,13-10-2021,SO60412,530,25495,7,1,2
20-12-2021,02-12-2021,SO60412,215,25495,7,2,1
20-12-2021,01-10-2021,SO60423,223,28388,8,2,1
20-12-2021,17-11-2021,SO60423,567,28388,8,1,1
20-12-2021,21-10-2021,SO60417,535,19698,4,2,2
20-12-2021,22-10-2021,SO60417,480,19698,4,3,1
20-12-2021,10-09-2021,SO60417,486,19698,4,4,1
20-12-2021,02-11-2021,SO60417,596,19698,4,1,1
20-12-2021,13-09-2021,SO60418,485,13948,4,2,2
20-12-2021,28-09-2021,SO60418,360,13948,4,1,1
20-12-2021,22-11-2021,SO60418,472,13948,4,3,1
20-12-2021,01-12-2021,SO60450,474,17071,9,2,1
20-12-2021,24-08-2021,SO60450,588,17071,9,1,1
20-12-2021,21-11-2021,SO60452,220,11459,9,2,1
20-12-2021,01-12-2021,SO60452,573,11459,9,1,1
20-12-2021,26-11-2021,SO60439,573,25409,4,1,1
20-12-2021,06-09-2021,SO60414,529,20495,4,2,2
20-12-2021,27-11-2021,SO60414,371,20495,4,1,1
20-12-2021,21-09-2021,SO60414,480,20495,4,4,1
20-12-2021,03-10-2021,SO60414,540,20495,4,3,1
20-12-2021,21-10-2021,SO60409,529,20064,8,1,3
20-12-2021,16-11-2021,SO60409,214,20064,8,2,1
20-12-2021,19-10-2021,SO60441,606,21614,6,1,1
21-12-2021,15-09-2021,SO60462,528,25241,9,1,2
21-12-2021,28-08-2021,SO60516,479,26848,10,3,2
21-12-2021,13-10-2021,SO60516,477,26848,10,2,1
21-12-2021,25-10-2021,SO60516,488,26848,10,4,1
21-12-2021,15-09-2021,SO60516,584,26848,10,1,1
21-12-2021,06-11-2021,SO60475,478,16667,6,1,3
21-12-2021,26-10-2021,SO60500,583,19599,9,1,1
21-12-2021,31-10-2021,SO60493,485,14606,6,2,3
21-12-2021,02-10-2021,SO60493,477,14606,6,4,2
21-12-2021,18-09-2021,SO60493,478,14606,6,3,2
21-12-2021,06-12-2021,SO60493,360,14606,6,1,1
21-12-2021,27-08-2021,SO60454,478,11593,7,2,2
21-12-2021,18-10-2021,SO60454,354,11593,7,1,1
21-12-2021,23-08-2021,SO60496,477,11925,1,3,2
21-12-2021,10-10-2021,SO60496,354,11925,1,1,1
21-12-2021,03-11-2021,SO60496,478,11925,1,2,1
21-12-2021,02-12-2021,SO60496,487,11925,1,4,1
21-12-2021,21-09-2021,SO60509,538,21613,6,2,2
21-12-2021,04-11-2021,SO60509,606,21613,6,1,1
21-12-2021,28-08-2021,SO60460,528,13041,9,1,3
21-12-2021,06-12-2021,SO60460,535,13041,9,2,2
21-12-2021,26-08-2021,SO60460,214,13041,9,3,1
21-12-2021,08-10-2021,SO60507,223,25429,4,2,2
21-12-2021,17-10-2021,SO60507,564,25429,4,1,1
21-12-2021,10-10-2021,SO60489,466,25520,7,4,3
21-12-2021,21-09-2021,SO60489,530,25520,7,1,2
21-12-2021,06-09-2021,SO60489,214,25520,7,2,1
21-12-2021,26-10-2021,SO60489,232,25520,7,3,1
21-12-2021,13-11-2021,SO60480,214,23084,6,2,1
21-12-2021,08-10-2021,SO60480,528,23084,6,1,1
21-12-2021,17-09-2021,SO60490,223,12259,10,2,2
21-12-2021,27-08-2021,SO60490,232,12259,10,1,1
21-12-2021,28-08-2021,SO60504,220,25121,9,2,1
21-12-2021,31-10-2021,SO60504,387,25121,9,1,1
21-12-2021,08-11-2021,SO60511,223,22271,4,4,2
21-12-2021,24-08-2021,SO60511,477,22271,4,2,2
21-12-2021,24-11-2021,SO60511,479,22271,4,3,2
21-12-2021,24-09-2021,SO60511,232,22271,4,5,1
21-12-2021,14-11-2021,SO60511,604,22271,4,1,1
21-12-2021,09-10-2021,SO60482,485,13893,1,1,3
21-12-2021,03-09-2021,SO60468,528,17627,10,2,3
21-12-2021,29-08-2021,SO60468,220,17627,10,4,1
21-12-2021,29-08-2021,SO60468,536,17627,10,3,1
21-12-2021,05-10-2021,SO60468,587,17627,10,1,1
21-12-2021,09-10-2021,SO60455,214,12460,10,2,1
21-12-2021,01-10-2021,SO60455,232,12460,10,3,1
21-12-2021,17-11-2021,SO60455,358,12460,10,1,1
21-12-2021,19-09-2021,SO60495,485,13487,4,2,2
21-12-2021,02-11-2021,SO60495,215,13487,4,3,1
21-12-2021,06-11-2021,SO60495,362,13487,4,1,1
21-12-2021,24-09-2021,SO60477,229,19712,1,2,1
21-12-2021,25-09-2021,SO60477,476,19712,1,1,1
21-12-2021,25-10-2021,SO60472,464,25172,4,3,2
21-12-2021,28-09-2021,SO60472,529,25172,4,1,2
21-12-2021,19-10-2021,SO60472,214,25172,4,4,1
21-12-2021,08-10-2021,SO60472,540,25172,4,2,1
21-12-2021,11-09-2021,SO60502,375,19974,9,1,1
21-12-2021,02-09-2021,SO60499,214,26941,7,2,1
21-12-2021,21-11-2021,SO60499,572,26941,7,1,1
21-12-2021,28-11-2021,SO60473,540,11287,6,1,1
21-12-2021,13-10-2021,SO60492,223,11924,4,4,2
21-12-2021,26-11-2021,SO60492,358,11924,4,1,1
21-12-2021,14-10-2021,SO60492,477,11924,4,2,1
21-12-2021,29-11-2021,SO60492,478,11924,4,3,1
21-12-2021,14-11-2021,SO60486,214,17186,10,2,1
21-12-2021,08-11-2021,SO60486,537,17186,10,1,1
21-12-2021,21-09-2021,SO60474,528,18411,6,2,2
21-12-2021,08-10-2021,SO60474,536,18411,6,1,2
21-12-2021,21-10-2021,SO60459,528,13137,9,1,2
21-12-2021,10-11-2021,SO60459,535,13137,9,2,2
21-12-2021,10-10-2021,SO60459,215,13137,9,3,1
21-12-2021,24-09-2021,SO60461,223,22169,9,2,2
21-12-2021,20-10-2021,SO60461,475,22169,9,1,1
21-12-2021,29-11-2021,SO60513,232,20304,1,2,1
21-12-2021,27-08-2021,SO60513,383,20304,1,1,1
21-12-2021,05-09-2021,SO60501,529,20239,9,3,2
21-12-2021,02-11-2021,SO60501,214,20239,9,4,1
21-12-2021,01-11-2021,SO60501,375,20239,9,1,1
21-12-2021,19-11-2021,SO60501,540,20239,9,2,1
21-12-2021,26-11-2021,SO60503,477,27365,9,3,3
21-12-2021,07-10-2021,SO60503,479,27365,9,2,2
21-12-2021,26-09-2021,SO60503,220,27365,9,4,1
21-12-2021,19-11-2021,SO60503,584,27365,9,1,1
21-12-2021,19-10-2021,SO60478,476,11784,6,1,1
21-12-2021,06-09-2021,SO60483,528,14609,4,1,2
21-12-2021,18-11-2021,SO60517,477,13263,7,2,2
21-12-2021,05-11-2021,SO60517,479,13263,7,3,2
21-12-2021,03-09-2021,SO60517,220,13263,7,4,1
21-12-2021,26-08-2021,SO60517,229,13263,7,5,1
21-12-2021,22-10-2021,SO60517,573,13263,7,1,1
21-12-2021,16-09-2021,SO60498,356,13446,4,1,1
21-12-2021,03-12-2021,SO60498,537,13446,4,2,1
21-12-2021,09-10-2021,SO60497,477,11939,4,3,2
21-12-2021,08-09-2021,SO60497,478,11939,4,2,2
21-12-2021,19-11-2021,SO60497,356,11939,4,1,1
21-12-2021,31-08-2021,SO60497,473,11939,4,4,1
21-12-2021,04-11-2021,SO60506,599,12243,9,1,1
21-12-2021,23-11-2021,SO60491,539,17261,1,3,3
21-12-2021,03-11-2021,SO60491,529,17261,1,2,2
21-12-2021,27-10-2021,SO60491,215,17261,1,4,1
21-12-2021,29-11-2021,SO60491,582,17261,1,1,1
21-12-2021,08-10-2021,SO60479,475,20763,1,1,1
21-12-2021,18-11-2021,SO60479,491,20763,1,2,1
21-12-2021,13-10-2021,SO60458,484,11876,4,1,3
21-12-2021,30-11-2021,SO60467,536,13839,7,2,2
21-12-2021,15-10-2021,SO60467,589,13839,7,1,1
21-12-2021,04-12-2021,SO60456,354,12808,10,1,1
21-12-2021,15-09-2021,SO60494,528,13468,1,2,3
21-12-2021,09-09-2021,SO60494,220,13468,1,4,1
21-12-2021,11-09-2021,SO60494,226,13468,1,5,1
21-12-2021,21-09-2021,SO60494,352,13468,1,1,1
21-12-2021,23-09-2021,SO60494,537,13468,1,3,1
21-12-2021,30-09-2021,SO60510,477,23151,1,2,3
21-12-2021,03-09-2021,SO60510,479,23151,1,3,2
21-12-2021,03-09-2021,SO60510,489,23151,1,4,1
21-12-2021,31-08-2021,SO60510,605,23151,1,1,1
21-12-2021,14-10-2021,SO60515,606,22615,8,1,1
21-12-2021,15-10-2021,SO60508,223,12089,6,1,2
21-12-2021,03-12-2021,SO60508,576,12089,6,2,1
21-12-2021,30-10-2021,SO60457,480,12380,10,2,2
21-12-2021,29-08-2021,SO60457,358,12380,10,1,1
21-12-2021,05-12-2021,SO60471,538,27409,4,2,3
21-12-2021,02-09-2021,SO60471,529,27409,4,1,2
21-12-2021,01-12-2021,SO60471,220,27409,4,3,1
21-12-2021,10-11-2021,SO60465,488,17052,9,1,1
21-12-2021,13-10-2021,SO60484,477,14825,8,2,2
21-12-2021,27-11-2021,SO60484,478,14825,8,3,2
21-12-2021,09-11-2021,SO60484,485,14825,8,1,2
21-12-2021,07-09-2021,SO60484,462,14825,8,4,1
21-12-2021,12-11-2021,SO60512,387,21323,1,1,1
21-12-2021,04-12-2021,SO60481,528,15971,1,1,2
21-12-2021,31-08-2021,SO60481,215,15971,1,2,1
21-12-2021,03-10-2021,SO60469,529,11128,1,1,2
21-12-2021,30-08-2021,SO60469,226,11128,1,2,1
21-12-2021,15-11-2021,SO60476,477,22351,1,2,2
21-12-2021,05-12-2021,SO60476,478,22351,1,1,2
21-12-2021,10-11-2021,SO60476,487,22351,1,3,1
21-12-2021,14-09-2021,SO60463,480,13127,9,2,2
21-12-2021,09-09-2021,SO60463,529,13127,9,1,2
21-12-2021,23-09-2021,SO60518,215,11453,9,2,1
21-12-2021,14-11-2021,SO60518,564,11453,9,1,1
21-12-2021,28-10-2021,SO60485,482,20147,10,3,2
21-12-2021,02-09-2021,SO60485,529,20147,10,1,2
21-12-2021,16-10-2021,SO60485,539,20147,10,2,2
21-12-2021,02-10-2021,SO60487,480,11436,10,3,2
21-12-2021,16-10-2021,SO60487,529,11436,10,2,2
21-12-2021,13-10-2021,SO60487,538,11436,10,1,2
21-12-2021,19-10-2021,SO60514,529,20310,4,2,2
21-12-2021,21-10-2021,SO60514,539,20310,4,3,2
21-12-2021,23-10-2021,SO60514,387,20310,4,1,1
21-12-2021,23-08-2021,SO60470,480,27566,4,3,2
21-12-2021,13-09-2021,SO60470,529,27566,4,2,2
21-12-2021,21-10-2021,SO60470,538,27566,4,1,2
21-12-2021,09-09-2021,SO60464,480,19091,9,1,2
21-12-2021,07-10-2021,SO60505,485,13090,9,2,3
21-12-2021,01-12-2021,SO60505,352,13090,9,1,1
21-12-2021,02-12-2021,SO60505,480,13090,9,3,1
22-12-2021,02-11-2021,SO60561,214,12650,7,2,1
22-12-2021,16-11-2021,SO60561,573,12650,7,1,1
22-12-2021,05-11-2021,SO60542,223,20729,8,4,2
22-12-2021,07-11-2021,SO60542,530,20729,8,2,2
22-12-2021,03-11-2021,SO60542,541,20729,8,1,2
22-12-2021,27-10-2021,SO60542,220,20729,8,3,1
22-12-2021,25-09-2021,SO60521,477,13575,7,3,2
22-12-2021,18-10-2021,SO60521,215,13575,7,4,1
22-12-2021,03-10-2021,SO60521,362,13575,7,1,1
22-12-2021,22-10-2021,SO60521,478,13575,7,2,1
22-12-2021,05-10-2021,SO60521,489,13575,7,5,1
22-12-2021,22-10-2021,SO60535,478,13751,6,2,3
22-12-2021,12-10-2021,SO60535,477,13751,6,1,2
22-12-2021,20-11-2021,SO60535,491,13751,6,3,1
22-12-2021,02-09-2021,SO60539,477,17492,1,1,3
22-12-2021,04-10-2021,SO60539,466,17492,1,2,2
22-12-2021,08-10-2021,SO60539,487,17492,1,3,1
22-12-2021,18-10-2021,SO60540,485,20517,6,1,3
22-12-2021,03-12-2021,SO60540,487,20517,6,2,1
22-12-2021,08-09-2021,SO60544,214,25580,7,2,1
22-12-2021,25-11-2021,SO60544,530,25580,7,1,1
22-12-2021,24-09-2021,SO60545,528,14723,6,2,2
22-12-2021,17-11-2021,SO60545,537,14723,6,1,1
22-12-2021,29-11-2021,SO60556,223,20190,1,3,2
22-12-2021,27-11-2021,SO60556,539,20190,1,2,2
22-12-2021,09-09-2021,SO60556,226,20190,1,4,1
22-12-2021,29-10-2021,SO60556,385,20190,1,1,1
22-12-2021,04-12-2021,SO60550,478,12451,6,2,2
22-12-2021,29-09-2021,SO60550,484,12451,6,4,2
22-12-2021,06-11-2021,SO60550,360,12451,6,1,1
22-12-2021,10-10-2021,SO60550,487,12451,6,3,1
22-12-2021,01-09-2021,SO60552,481,25034,9,3,2
22-12-2021,07-10-2021,SO60552,215,25034,9,2,1
22-12-2021,26-09-2021,SO60552,381,25034,9,1,1
22-12-2021,16-10-2021,SO60548,478,15187,6,2,2
22-12-2021,01-09-2021,SO60548,360,15187,6,1,1
22-12-2021,25-09-2021,SO60519,214,15688,7,3,1
22-12-2021,12-11-2021,SO60519,223,15688,7,2,1
22-12-2021,14-09-2021,SO60519,358,15688,7,1,1
22-12-2021,23-09-2021,SO60547,485,17619,6,1,2
22-12-2021,23-09-2021,SO60547,226,17619,6,2,1
22-12-2021,17-10-2021,SO60558,477,26914,10,2,2
22-12-2021,13-10-2021,SO60558,479,26914,10,3,2
22-12-2021,04-12-2021,SO60558,214,26914,10,4,1
22-12-2021,15-11-2021,SO60558,604,26914,10,1,1
22-12-2021,29-09-2021,SO60524,480,15604,9,2,1
22-12-2021,15-09-2021,SO60524,539,15604,9,1,1
22-12-2021,17-11-2021,SO60555,381,21327,4,1,1
22-12-2021,27-09-2021,SO60531,480,11091,6,1,2
22-12-2021,25-10-2021,SO60560,215,13592,7,2,1
22-12-2021,24-10-2021,SO60560,573,13592,7,1,1
22-12-2021,29-09-2021,SO60546,528,11853,4,2,2
22-12-2021,20-11-2021,SO60546,537,11853,4,1,1
22-12-2021,10-10-2021,SO60522,483,12413,1,1,1
22-12-2021,20-11-2021,SO60528,478,15687,7,2,3
22-12-2021,25-10-2021,SO60528,360,15687,7,1,1
22-12-2021,26-11-2021,SO60536,478,20515,4,1,3
22-12-2021,08-09-2021,SO60536,462,20515,4,4,2
22-12-2021,15-11-2021,SO60536,477,20515,4,2,2
22-12-2021,27-08-2021,SO60536,220,20515,4,3,1
22-12-2021,30-10-2021,SO60527,223,18291,9,1,1
22-12-2021,02-11-2021,SO60537,476,20357,1,1,1
22-12-2021,12-11-2021,SO60526,223,14314,9,2,2
22-12-2021,07-10-2021,SO60526,229,14314,9,1,1
22-12-2021,03-11-2021,SO60553,462,12241,9,2,2
22-12-2021,12-09-2021,SO60553,535,12241,9,3,1
22-12-2021,23-09-2021,SO60553,596,12241,9,1,1
22-12-2021,26-11-2021,SO60554,481,22189,1,2,2
22-12-2021,04-11-2021,SO60554,605,22189,1,1,1
22-12-2021,17-10-2021,SO60525,484,23013,9,2,1
22-12-2021,13-09-2021,SO60525,530,23013,9,1,1
22-12-2021,22-10-2021,SO60520,360,14774,8,1,1
22-12-2021,27-08-2021,SO60532,220,25182,1,2,1
22-12-2021,08-11-2021,SO60532,540,25182,1,1,1
22-12-2021,15-11-2021,SO60530,484,14990,8,3,2
22-12-2021,17-10-2021,SO60530,485,14990,8,2,2
22-12-2021,01-11-2021,SO60530,595,14990,8,1,1
22-12-2021,18-09-2021,SO60551,480,13442,1,3,2
